od_id,od_nome,od_area,od_ano,od_municip,area,perimeter,geometry,d_m_1995,d_m_1996,d_m_1997,d_m_1998,d_m_1999,d_m_2000,d_m_2001,d_m_2002,d_m_2003,d_m_2004,d_m_2005,d_m_2006,d_m_2007,d_m_2008,d_m_2009,d_m_2010,d_m_2011,d_m_2012,d_m_2013,d_m_2014,d_m_2015,d_m_2016,d_m_2017,d_m_2018,d_m_2019
139,Jardim Primavera,192.75,2017,36,1922936.892578125,7219.942049547929,POINT (328389.5179825259 7400843.551228266),5906.181534266516,5906.181534266516,5906.181534266516,5906.181534266516,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864,5795.969571634864
126,Itaberaba,207.42,2017,36,2069347.7280273438,9802.956252170237,POINT (327837.7332469293 7402090.967490463),7101.00732310872,7101.00732310872,7101.00732310872,7101.00732310872,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403,6923.039593434403
125,Vila Morro Grande,413.07,2017,36,4121068.9045410156,10491.508088803093,POINT (325963.7106601963 7402836.158847906),8893.344888111676,8893.344888111676,8893.344888111676,8893.344888111676,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699,8601.475914560699
124,Brasilândia,318.28,2017,36,3175313.8295898438,11228.432338746974,POINT (328149.2352858596 7403268.790498741),7748.247756242383,7748.247756242383,7748.247756242383,7748.247756242383,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946,7466.629846750946
123,Vila Terezinha,250.78,2017,36,2501915.1447753906,7999.248568324174,POINT (327355.1688285133 7404128.557182302),8886.04133124127,8886.04133124127,8886.04133124127,8886.04133124127,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581,8523.446047266581
121,Jardim Damasceno,573.73,2017,36,5723725.7705078125,14481.20344509442,POINT (327628.30035896477 7405723.075592385),10009.329465903797,10009.329465903797,10009.329465903797,10009.329465903797,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239,9410.756152820239
122,Vila Souza,220.86,2017,36,2203438.671875,8795.917167918073,POINT (325716.56310033554 7405169.493181985),10695.263300772991,10695.263300772991,10695.263300772991,10695.263300772991,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451,10301.208316724451
117,Parque Morro Doce,1527.16,2017,36,15080841.928466797,21756.844446628656,POINT (315947.29984421097 7406892.5927583305),19179.05215571757,19179.05215571757,19179.05215571757,19179.05215571757,18586.76595250387,18586.76595250387,18586.76595250387,18586.76595250387,18586.76595250387,18586.76595250387,18586.76595250387,18586.76595250387,18586.76595250387,18586.76595250387,18586.76595250387,18586.76595250387,18371.94150647363,18003.91571734663,18003.91571734663,18003.91571734663,17936.884150780934,17936.884150780934,17936.884150780934,17936.884150780934,17840.029795643302
118,Anhanguera,1812.79,2017,36,18045929.906982422,27915.716924508102,POINT (317529.9720939487 7408374.786583122),18752.053446334743,18752.053446334743,18752.053446334743,18752.053446334743,18223.41142431372,18223.41142431372,18223.41142431372,18223.41142431372,18223.41142431372,18223.41142431372,18223.41142431372,18223.41142431372,18223.41142431372,18223.41142431372,18223.41142431372,18223.41142431372,18131.295765160387,17960.287576645474,17960.287576645474,17960.287576645474,17960.287576645474,17960.287576645474,17960.287576645474,17960.287576645474,17960.287576645474
111,São Domingos,581.76,2017,36,5804171.060546875,11122.072463223889,POINT (322441.95251247095 7400100.560130309),10260.424627425447,10260.424627425447,10260.424627425447,10260.424627425447,9537.585143845323,9537.585143845323,9537.585143845323,9537.585143845323,9537.585143845323,9537.585143845323,9537.585143845323,9537.585143845323,9537.585143845323,9537.585143845323,9537.585143845323,9537.585143845323,9198.941908959214,8784.92506332032,8784.92506332032,8784.92506332032,8691.842006443165,8691.842006443165,8691.842006443165,8691.842006443165,8655.85039654642
110,Pirituba,488.92,2017,36,4877833.730712891,10288.869362510217,POINT (324489.6589137015 7400362.008064397),8646.710376047984,8646.710376047984,8646.710376047984,8646.710376047984,8063.270114521038,8063.270114521038,8063.270114521038,8063.270114521038,8063.270114521038,8063.270114521038,8063.270114521038,8063.270114521038,8063.270114521038,8063.270114521038,8063.270114521038,8063.270114521038,7845.532876002435,7656.310258252146,7656.310258252146,7656.310258252146,7634.447095381387,7634.447095381387,7634.447095381387,7634.447095381387,7627.003889821688
112,Jardim Mutinga,411.97,2017,36,4110261.4790039062,11295.066888555173,POINT (320340.00283599034 7401713.920407013),12850.642298460738,12850.642298460738,12850.642298460738,12850.642298460738,12156.712008426592,12156.712008426592,12156.712008426592,12156.712008426592,12156.712008426592,12156.712008426592,12156.712008426592,12156.712008426592,12156.712008426592,12156.712008426592,12156.712008426592,12156.712008426592,11809.4306011501,11354.677490668593,11354.677490668593,11354.677490668593,11257.545454856121,11257.545454856121,11257.545454856121,11257.545454856121,11179.125388102477
109,Vila Zatt,1220.22,2017,36,12173913.654785156,17494.71660069066,POINT (323389.94635398366 7402921.978366945),10908.233290043481,10908.233290043481,10908.233290043481,10908.233290043481,10461.955523640045,10461.955523640045,10461.955523640045,10461.955523640045,10461.955523640045,10461.955523640045,10461.955523640045,10461.955523640045,10461.955523640045,10461.955523640045,10461.955523640045,10461.955523640045,10367.253913564788,10277.365638944511,10277.365638944511,10277.365638944511,10277.365638944511,10277.365638944511,10277.365638944511,10277.365638944511,10277.365638944511
114,Parque do Jaraguá,489.12,2017,36,4880043.583740234,12459.826177361396,POINT (319685.07047906937 7404162.566412609),14606.476605879614,14606.476605879614,14606.476605879614,14606.476605879614,14039.975369367929,14039.975369367929,14039.975369367929,14039.975369367929,14039.975369367929,14039.975369367929,14039.975369367929,14039.975369367929,14039.975369367929,14039.975369367929,14039.975369367929,14039.975369367929,13814.161301567117,13490.859782154992,13490.859782154992,13490.859782154992,13436.775724524716,13436.775724524716,13436.775724524716,13436.775724524716,13407.78179719848
115,Nova Jaraguá,777.78,2017,36,7759852.192138672,18320.666278092278,POINT (321031.8222789957 7405665.817891687),14374.05927629277,14374.05927629277,14374.05927629277,14374.05927629277,13891.828866282998,13891.828866282998,13891.828866282998,13891.828866282998,13891.828866282998,13891.828866282998,13891.828866282998,13891.828866282998,13891.828866282998,13891.828866282998,13891.828866282998,13891.828866282998,13833.626134748076,13752.170947639088,13752.170947639088,13752.170947639088,13752.170947639088,13752.170947639088,13752.170947639088,13752.170947639088,13752.170947639088
116,Parada de Taipas,1553.24,2017,36,15437872.507080078,22068.33093195923,POINT (323719.0281054105 7406843.497032997),13224.310242062838,13224.310242062838,13224.310242062838,13224.310242062838,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393,12747.961547547393
119,Perus,2369.13,2017,36,23594433.368408203,27248.06476342255,POINT (321585.0162557275 7410231.596754731),17141.085321566734,17141.085321566734,17141.085321566734,17141.085321566734,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194,16508.843362209194
120,Vista Alegre,742.47,2017,36,7378556.410644531,14977.842942834288,POINT (327766.5933159842 7407680.543978959),11632.365417691726,11632.365417691726,11632.365417691726,11632.365417691726,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695,10797.366308573695
4,Ladeira da Memória,75.11,2017,36,749319.0693359375,3491.832614434194,POINT (332410.4343678546 7394460.893071871),1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,1016.4244669849019,961.386980001714
31,Vila Buarque,89.58,2017,36,893660.9672851562,4776.605042227662,POINT (331383.187548939 7394761.197844),1475.5614222714316,1475.5614222714316,1475.5614222714316,1475.5614222714316,1475.5614222714316,1475.5614222714316,1475.5614222714316,1475.5614222714316,1475.5614222714316,1475.5614222714316,1475.5614222714316,1475.5614222714316,1475.5614222714316,1475.5614222714316,1475.5614222714316,1475.5614222714316,1408.0927438004246,1408.0927438004246,1408.0927438004246,1408.0927438004246,1408.0927438004246,1408.0927438004246,1408.0927438004246,1408.0927438004246,1223.5414500592315
1,Sé,57.10,2017,36,569664.8198242188,3712.9201721672925,POINT (333209.6049092686 7394766.957428469),791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384,791.8360678575384
30,Higienópolis,67.81,2017,36,676468.7502441406,3508.15319333959,POINT (330910.62932449504 7395129.850488322),1668.610904836225,1668.610904836225,1668.610904836225,1668.610904836225,1654.6941116527214,1654.6941116527214,1654.6941116527214,1654.6941116527214,1654.6941116527214,1654.6941116527214,1654.6941116527214,1654.6941116527214,1654.6941116527214,1654.6941116527214,1654.6941116527214,1654.6941116527214,1548.1239317522509,1548.1239317522509,1548.1239317522509,1548.1239317522509,1548.1239317522509,1548.1239317522509,1548.1239317522509,1548.1239317522509,1383.5120720278896
34,FAAP,74.45,2017,36,742702.0180664062,4205.286680809045,POINT (330262.49694169225 7395227.402512515),1947.9388897615922,1947.9388897615922,1947.9388897615922,1947.9388897615922,1821.731205943585,1821.731205943585,1821.731205943585,1821.731205943585,1821.731205943585,1821.731205943585,1821.731205943585,1821.731205943585,1821.731205943585,1821.731205943585,1821.731205943585,1821.731205943585,1692.1213032417822,1692.1213032417822,1692.1213032417822,1692.1213032417822,1692.1213032417822,1692.1213032417822,1692.1213032417822,1692.1213032417822,1578.642870358423
5,República,74.95,2017,36,747752.0708007812,3664.370906692673,POINT (332282.64718214533 7395248.731598089),878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,878.3806785196059,845.990935098537
6,Santa Ifigênia,82.93,2017,36,827314.7395019531,3666.434486437926,POINT (332718.3176220618 7395844.069610589),931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324,931.5801541999324
35,Santa Cecília,144.09,2017,36,1437517.8469238281,4965.722061534863,POINT (331759.53820312803 7396233.245215424),1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1366.6880275394603,1300.6804506819574
36,Marechal Deodoro,142.20,2017,36,1418672.5695800781,5660.053591672182,POINT (330866.346269955 7396491.998678009),1856.5999997904532,1856.5999997904532,1856.5999997904532,1856.5999997904532,1856.5999997904532,1856.5999997904532,1856.5999997904532,1856.5999997904532,1856.5999997904532,1856.5999997904532,1856.5999997904532,1856.5999997904532,1856.5999997904532,1856.5999997904532,1856.5999997904532,1856.5999997904532,1845.1584097798677,1845.1584097798677,1845.1584097798677,1845.1584097798677,1845.1584097798677,1845.1584097798677,1845.1584097798677,1845.1584097798677,1774.2448365653177
7,Luz,154.60,2017,36,1542278.4208984375,5756.153263818505,POINT (333117.38878593344 7396703.9087223355),1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429,1254.886846295429
